UPDATED_AT,ASK_OPEN
2022-12-06 03:41:00+00:00,17047.03125
2022-12-06 03:42:00+00:00,17046.056640625
2022-12-06 03:43:00+00:00,17039.79296875
2022-12-06 03:44:00+00:00,17039.640625
2022-12-06 03:45:00+00:00,17038.837890625
2022-12-06 03:46:00+00:00,17038.8125
2022-12-06 03:47:00+00:00,17037.052734375
2022-12-06 03:49:00+00:00,17037.90625
2022-12-06 03:50:00+00:00,17038.4765625
2022-12-06 03:51:00+00:00,17039.048828125
2022-12-06 03:52:00+00:00,17034.806640625
2022-12-06 03:53:00+00:00,17032.84765625
2022-12-06 03:54:00+00:00,17031.150390625
2022-12-06 03:55:00+00:00,17026.904296875
2022-12-06 03:56:00+00:00,17026.21484375
2022-12-06 03:57:00+00:00,17025.515625
2022-12-06 03:58:00+00:00,17020.724609375
2022-12-06 03:59:00+00:00,17019.279296875
2022-12-06 04:00:00+00:00,17018.478515625
2022-12-06 04:01:00+00:00,17016.732421875
2022-12-06 04:02:00+00:00,17019.814453125
2022-12-06 04:03:00+00:00,17018.611328125
2022-12-06 04:04:00+00:00,17017.96484375
2022-12-06 04:05:00+00:00,17019.435546875
2022-12-06 04:07:00+00:00,17019.59375
2022-12-06 04:08:00+00:00,17019.146484375
2022-12-06 04:09:00+00:00,17018.7578125
2022-12-06 04:10:00+00:00,17019.412109375
2022-12-06 04:11:00+00:00,17018.259765625
2022-12-06 04:12:00+00:00,17018.568359375
2022-12-06 04:13:00+00:00,17013.466796875
2022-12-06 04:14:00+00:00,17009.09375
2022-12-06 04:15:00+00:00,17008.189453125
2022-12-06 04:16:00+00:00,17005.58984375
2022-12-06 04:17:00+00:00,17003.142578125
2022-12-06 04:18:00+00:00,17001.193359375
2022-12-06 04:19:00+00:00,16991.80859375
2022-12-06 04:20:00+00:00,16999.296875
2022-12-06 04:21:00+00:00,16999.8984375
2022-12-06 04:22:00+00:00,17006.521484375
2022-12-06 04:23:00+00:00,17009.728515625
2022-12-06 04:24:00+00:00,17010.1953125
2022-12-06 04:25:00+00:00,17013.037109375
2022-12-06 04:26:00+00:00,17012.51953125
2022-12-06 04:27:00+00:00,17011.056640625
2022-12-06 04:28:00+00:00,17007.01171875
2022-12-06 04:29:00+00:00,17005.40234375
2022-12-06 04:31:00+00:00,17002.703125
2022-12-06 04:32:00+00:00,16999.244140625
2022-12-06 04:33:00+00:00,16998.42578125
2022-12-06 04:34:00+00:00,16992.791015625
2022-12-06 04:35:00+00:00,16993.2109375
2022-12-06 04:36:00+00:00,16993.953125
2022-12-06 04:37:00+00:00,16998.482421875
2022-12-06 04:38:00+00:00,16999.306640625
2022-12-06 04:39:00+00:00,17000.068359375
2022-12-06 04:40:00+00:00,17002.484375
2022-12-06 04:41:00+00:00,17003.611328125
2022-12-06 04:42:00+00:00,17003.43359375
2022-12-06 04:43:00+00:00,17008.087890625
2022-12-06 04:44:00+00:00,17008.681640625
2022-12-06 04:45:00+00:00,17008.048828125
2022-12-06 04:46:00+00:00,17009.48828125
2022-12-06 04:47:00+00:00,17009.638671875
2022-12-06 04:48:00+00:00,17010.77734375
2022-12-06 04:49:00+00:00,17011.341796875
2022-12-06 04:50:00+00:00,17011.18359375
2022-12-06 04:51:00+00:00,17011.560546875
2022-12-06 04:52:00+00:00,17014.51953125
2022-12-06 04:53:00+00:00,17015.2109375
2022-12-06 04:54:00+00:00,17016.626953125
2022-12-06 04:55:00+00:00,17017.171875
2022-12-06 04:56:00+00:00,17018.5
2022-12-06 04:57:00+00:00,17018.37890625
2022-12-06 04:58:00+00:00,17017.359375
2022-12-06 04:59:00+00:00,17018.77734375
2022-12-06 05:00:00+00:00,17017.193359375
2022-12-06 05:01:00+00:00,17016.7734375
2022-12-06 05:02:00+00:00,17014.76953125
2022-12-06 05:03:00+00:00,17015.009765625
2022-12-06 05:04:00+00:00,17014.71875
2022-12-06 05:05:00+00:00,17015.10546875
2022-12-06 05:06:00+00:00,17014.880859375
2022-12-06 05:07:00+00:00,17012.87890625
2022-12-06 05:08:00+00:00,17012.3828125
2022-12-06 05:09:00+00:00,17012.732421875
2022-12-06 05:10:00+00:00,17014.4609375
2022-12-06 05:11:00+00:00,17014.349609375
2022-12-06 05:12:00+00:00,17013.921875
2022-12-06 05:13:00+00:00,17009.30859375
2022-12-06 05:14:00+00:00,17009.84375
2022-12-06 05:15:00+00:00,17008.560546875
2022-12-06 05:16:00+00:00,17007.6171875
2022-12-06 05:17:00+00:00,17006.890625
2022-12-06 05:18:00+00:00,17007.091796875
2022-12-06 05:19:00+00:00,17010.888671875
2022-12-06 05:20:00+00:00,17012.427734375
2022-12-06 05:22:00+00:00,17013.03515625
2022-12-06 05:23:00+00:00,17014.00390625
2022-12-06 05:24:00+00:00,17012.13671875
2022-12-06 05:25:00+00:00,17009.76171875
2022-12-06 05:26:00+00:00,17011.259765625
2022-12-06 05:27:00+00:00,17011.734375
2022-12-06 05:28:00+00:00,17012.765625
2022-12-06 05:29:00+00:00,17012.6328125
2022-12-06 05:30:00+00:00,17012.173828125
2022-12-06 05:31:00+00:00,17011.3203125
2022-12-06 05:32:00+00:00,17010.74609375
2022-12-06 05:33:00+00:00,17008.76171875
2022-12-06 05:34:00+00:00,17000.6640625
2022-12-06 05:35:00+00:00,16996.619140625
2022-12-06 05:36:00+00:00,16995.359375
2022-12-06 05:37:00+00:00,16997.03125
2022-12-06 05:38:00+00:00,16998.08984375
2022-12-06 05:39:00+00:00,16997.748046875
2022-12-06 05:40:00+00:00,16996.076171875
2022-12-06 05:41:00+00:00,16995.3203125
2022-12-06 05:42:00+00:00,16993.93359375
2022-12-06 05:43:00+00:00,16991.890625
2022-12-06 05:44:00+00:00,16991.845703125
2022-12-06 05:45:00+00:00,16992.458984375
2022-12-06 05:46:00+00:00,16993.17578125
2022-12-06 05:47:00+00:00,16993.72265625
2022-12-06 05:48:00+00:00,16993.669921875
2022-12-06 05:49:00+00:00,16995.0078125
2022-12-06 05:50:00+00:00,16992.173828125
2022-12-06 05:51:00+00:00,16990.720703125
2022-12-06 05:52:00+00:00,16991.390625
2022-12-06 05:53:00+00:00,16988.51953125
2022-12-06 05:54:00+00:00,16988.76171875
2022-12-06 05:55:00+00:00,16989.505859375
2022-12-06 05:56:00+00:00,16990.380859375
2022-12-06 05:57:00+00:00,16990.19140625
2022-12-06 05:58:00+00:00,16992.59765625
2022-12-06 05:59:00+00:00,16993.03515625
2022-12-06 06:00:00+00:00,16992.97265625
2022-12-06 06:01:00+00:00,16989.43359375
2022-12-06 06:02:00+00:00,16985.697265625
2022-12-06 06:03:00+00:00,16988.005859375
2022-12-06 06:04:00+00:00,16988.322265625
2022-12-06 06:05:00+00:00,16989.404296875
2022-12-06 06:07:00+00:00,16994.26171875
2022-12-06 06:08:00+00:00,16995.71875
2022-12-06 06:09:00+00:00,16995.5234375
2022-12-06 06:10:00+00:00,17000.158203125
2022-12-06 06:11:00+00:00,17000.384765625
2022-12-06 06:12:00+00:00,17001.21484375
2022-12-06 06:13:00+00:00,17005.591796875
2022-12-06 06:14:00+00:00,17006.650390625
2022-12-06 06:15:00+00:00,17006.546875
2022-12-06 06:16:00+00:00,17008.68359375
2022-12-06 06:17:00+00:00,17008.923828125
2022-12-06 06:18:00+00:00,17009.330078125
2022-12-06 06:19:00+00:00,17008.869140625
2022-12-06 06:20:00+00:00,17011.15625
2022-12-06 06:21:00+00:00,17011.4765625
2022-12-06 06:22:00+00:00,17009.419921875
2022-12-06 06:23:00+00:00,17006.578125
2022-12-06 06:25:00+00:00,17004.95703125
2022-12-06 06:26:00+00:00,17002.125
2022-12-06 06:27:00+00:00,17001.486328125
2022-12-06 06:28:00+00:00,17003.126953125
2022-12-06 06:29:00+00:00,17004.400390625
2022-12-06 06:31:00+00:00,17005.349609375
2022-12-06 06:32:00+00:00,17005.84375
2022-12-06 06:33:00+00:00,17006.814453125
2022-12-06 06:34:00+00:00,17007.859375
2022-12-06 06:35:00+00:00,17011.2734375
2022-12-06 06:36:00+00:00,17013.39453125
2022-12-06 06:37:00+00:00,17017.546875
2022-12-06 06:38:00+00:00,17018.142578125
2022-12-06 06:39:00+00:00,17018.216796875
2022-12-06 06:40:00+00:00,17017.037109375
2022-12-06 06:41:00+00:00,17016.28125
2022-12-06 06:42:00+00:00,17015.796875
2022-12-06 06:43:00+00:00,17015.33203125
2022-12-06 06:44:00+00:00,17014.953125
2022-12-06 06:45:00+00:00,17015.458984375
2022-12-06 06:46:00+00:00,17013.984375
2022-12-06 06:47:00+00:00,17014.828125
2022-12-06 06:48:00+00:00,17014.875
2022-12-06 06:49:00+00:00,17015.58203125
2022-12-06 06:50:00+00:00,17015.46875
2022-12-06 06:51:00+00:00,17014.287109375
2022-12-06 06:52:00+00:00,17016.275390625
2022-12-06 06:53:00+00:00,17015.701171875
2022-12-06 06:55:00+00:00,17015.634765625
2022-12-06 06:56:00+00:00,17013.1015625
2022-12-06 06:57:00+00:00,17012.65234375
2022-12-06 06:58:00+00:00,17009.630859375
2022-12-06 06:59:00+00:00,17006.345703125
2022-12-06 07:01:00+00:00,17006.54296875
2022-12-06 07:02:00+00:00,17006.740234375
2022-12-06 07:03:00+00:00,17006.462890625
2022-12-06 07:04:00+00:00,17008.275390625
2022-12-06 07:05:00+00:00,17007.0390625
2022-12-06 07:06:00+00:00,17007.611328125
2022-12-06 07:07:00+00:00,17005.560546875
2022-12-06 07:08:00+00:00,17005.240234375
2022-12-06 07:09:00+00:00,17005.810546875
2022-12-06 07:10:00+00:00,17005.111328125
2022-12-06 07:11:00+00:00,17005.3125
2022-12-06 07:12:00+00:00,17005.7421875
2022-12-06 07:13:00+00:00,17007.669921875
2022-12-06 07:14:00+00:00,17008.71875
2022-12-06 07:15:00+00:00,17008.955078125
2022-12-06 07:16:00+00:00,17011.283203125
2022-12-06 07:18:00+00:00,17011.8515625
2022-12-06 07:19:00+00:00,17017.255859375
2022-12-06 07:20:00+00:00,17019.658203125
2022-12-06 07:21:00+00:00,17019.509765625
2022-12-06 07:22:00+00:00,17019.166015625
2022-12-06 07:23:00+00:00,17019.431640625
2022-12-06 07:24:00+00:00,17019.142578125
2022-12-06 07:25:00+00:00,17017.02734375
2022-12-06 07:26:00+00:00,17018.068359375
2022-12-06 07:27:00+00:00,17017.880859375
2022-12-06 07:28:00+00:00,17019.705078125
2022-12-06 07:29:00+00:00,17019.736328125
2022-12-06 07:30:00+00:00,17019.193359375
2022-12-06 07:31:00+00:00,17016.599609375
2022-12-06 07:32:00+00:00,17017.01171875
2022-12-06 07:33:00+00:00,17016.845703125
2022-12-06 07:34:00+00:00,17014.041015625
2022-12-06 07:35:00+00:00,17012.607421875
2022-12-06 07:36:00+00:00,17011.943359375
2022-12-06 07:37:00+00:00,17007.658203125
2022-12-06 07:38:00+00:00,17008.798828125
2022-12-06 07:39:00+00:00,17009.88671875
2022-12-06 07:40:00+00:00,17011.826171875
2022-12-06 07:41:00+00:00,17011.31640625
2022-12-06 07:42:00+00:00,17010.65234375
2022-12-06 07:43:00+00:00,17007.369140625
2022-12-06 07:44:00+00:00,17008.0390625
2022-12-06 07:45:00+00:00,17007.38671875
2022-12-06 07:46:00+00:00,17009.23828125
2022-12-06 07:47:00+00:00,17005.84375
2022-12-06 07:48:00+00:00,17005.953125
2022-12-06 07:49:00+00:00,17002.814453125
2022-12-06 07:50:00+00:00,17002.1015625
2022-12-06 07:51:00+00:00,17002.3359375
2022-12-06 07:52:00+00:00,17003.439453125
2022-12-06 07:53:00+00:00,17003.693359375
2022-12-06 07:54:00+00:00,17003.650390625
2022-12-06 07:55:00+00:00,17004.259765625
2022-12-06 07:56:00+00:00,17005.625
2022-12-06 07:57:00+00:00,17005.96484375
2022-12-06 07:58:00+00:00,17007.326171875
2022-12-06 07:59:00+00:00,17009.107421875
2022-12-06 08:01:00+00:00,17008.0078125
2022-12-06 08:02:00+00:00,17008.283203125
2022-12-06 08:03:00+00:00,17004.1328125
2022-12-06 08:04:00+00:00,17007.78515625
2022-12-06 08:05:00+00:00,17014.794921875
2022-12-06 08:06:00+00:00,17015.68359375
2022-12-06 08:07:00+00:00,17020.2578125
2022-12-06 08:08:00+00:00,17021.931640625
2022-12-06 08:09:00+00:00,17024.6640625
2022-12-06 08:10:00+00:00,17028.62109375
2022-12-06 08:11:00+00:00,17029.302734375
2022-12-06 08:12:00+00:00,17029.03125
2022-12-06 08:13:00+00:00,17033.0234375
2022-12-06 08:14:00+00:00,17031.45703125
2022-12-06 08:15:00+00:00,17030.638671875
2022-12-06 08:16:00+00:00,17031.009765625
2022-12-06 08:17:00+00:00,17030.8359375
2022-12-06 08:18:00+00:00,17030.421875
2022-12-06 08:19:00+00:00,17027.03515625
2022-12-06 08:20:00+00:00,17027.06640625
2022-12-06 08:22:00+00:00,17024.91796875
2022-12-06 08:23:00+00:00,17024.431640625
2022-12-06 08:24:00+00:00,17024.2265625
2022-12-06 08:25:00+00:00,17023.46875
2022-12-06 08:26:00+00:00,17021.138671875
2022-12-06 08:27:00+00:00,17020.494140625
2022-12-06 08:28:00+00:00,17019.85546875
2022-12-06 08:29:00+00:00,17022.2734375
2022-12-06 08:30:00+00:00,17019.814453125
2022-12-06 08:31:00+00:00,17017.6953125
2022-12-06 08:32:00+00:00,17014.060546875
2022-12-06 08:33:00+00:00,17010.2109375
2022-12-06 08:34:00+00:00,16997.849609375
2022-12-06 08:35:00+00:00,16996.9140625
2022-12-06 08:36:00+00:00,16997.91796875
2022-12-06 08:37:00+00:00,16995.4296875
2022-12-06 08:38:00+00:00,16996.78515625
2022-12-06 08:39:00+00:00,16997.623046875
2022-12-06 08:40:00+00:00,16999.923828125
2022-12-06 08:41:00+00:00,17002.9609375
2022-12-06 08:42:00+00:00,17004.84375
2022-12-06 08:43:00+00:00,17005.939453125
2022-12-06 08:44:00+00:00,17007.05078125
2022-12-06 08:45:00+00:00,17008.234375
2022-12-06 08:46:00+00:00,17019.3203125
2022-12-06 08:47:00+00:00,17024.615234375
2022-12-06 08:48:00+00:00,17025.42578125
2022-12-06 08:49:00+00:00,17026.96875
2022-12-06 08:50:00+00:00,17025.65625
2022-12-06 08:51:00+00:00,17025.828125
2022-12-06 08:52:00+00:00,17023.962890625
2022-12-06 08:53:00+00:00,17024.765625
2022-12-06 08:54:00+00:00,17025.22265625
2022-12-06 08:55:00+00:00,17026.6171875
2022-12-06 08:56:00+00:00,17029.0390625
2022-12-06 08:58:00+00:00,17033.580078125
2022-12-06 08:59:00+00:00,17036.265625
2022-12-06 09:00:00+00:00,17036.982421875
2022-12-06 09:01:00+00:00,17037.8984375
2022-12-06 09:02:00+00:00,17037.8671875
2022-12-06 09:03:00+00:00,17037.712890625
2022-12-06 09:04:00+00:00,17035.419921875
2022-12-06 09:05:00+00:00,17034.5
2022-12-06 09:07:00+00:00,17030.47265625
2022-12-06 09:08:00+00:00,17031.421875
2022-12-06 09:09:00+00:00,17030.72265625
2022-12-06 09:10:00+00:00,17033.1484375
2022-12-06 09:11:00+00:00,17033.341796875
2022-12-06 09:12:00+00:00,17032.861328125
2022-12-06 09:13:00+00:00,17030.529296875
2022-12-06 09:14:00+00:00,17029.75
2022-12-06 09:15:00+00:00,17028.701171875
2022-12-06 09:16:00+00:00,17026.49609375
2022-12-06 09:17:00+00:00,17022.9609375
2022-12-06 09:18:00+00:00,17023.01953125
2022-12-06 09:19:00+00:00,17020.146484375
2022-12-06 09:20:00+00:00,17018.0625
2022-12-06 09:21:00+00:00,17015.787109375
2022-12-06 09:22:00+00:00,17009.09375
2022-12-06 09:23:00+00:00,17008.37890625
2022-12-06 09:25:00+00:00,17008.3359375
2022-12-06 09:26:00+00:00,17006.4375
2022-12-06 09:27:00+00:00,17006.67578125
2022-12-06 09:28:00+00:00,17005.7109375
2022-12-06 09:29:00+00:00,17006.02734375
2022-12-06 09:30:00+00:00,17006.17578125
2022-12-06 09:31:00+00:00,17005.91015625
2022-12-06 09:32:00+00:00,17004.3125
2022-12-06 09:33:00+00:00,17003.095703125
2022-12-06 09:34:00+00:00,17000.703125
2022-12-06 09:35:00+00:00,16997.83203125
2022-12-06 09:36:00+00:00,16998.51171875
2022-12-06 09:37:00+00:00,17001.2734375
2022-12-06 09:38:00+00:00,17003.515625
2022-12-06 09:39:00+00:00,17003.755859375
2022-12-06 09:40:00+00:00,17008.919921875
2022-12-06 09:41:00+00:00,17007.27734375
2022-12-06 09:42:00+00:00,17009.611328125
2022-12-06 09:43:00+00:00,17010.30078125
2022-12-06 09:44:00+00:00,17009.71484375
2022-12-06 09:45:00+00:00,17009.75390625
2022-12-06 09:46:00+00:00,17005.26953125
2022-12-06 09:47:00+00:00,17005.767578125
2022-12-06 09:48:00+00:00,17005.736328125
2022-12-06 09:49:00+00:00,17006.595703125
2022-12-06 09:50:00+00:00,17006.005859375
2022-12-06 09:52:00+00:00,17006.341796875
2022-12-06 09:53:00+00:00,17001.66796875
2022-12-06 09:54:00+00:00,17001.37890625
2022-12-06 09:55:00+00:00,16997.427734375
2022-12-06 09:56:00+00:00,16996.775390625
2022-12-06 09:57:00+00:00,16997.056640625
2022-12-06 09:58:00+00:00,16999.58203125
2022-12-06 09:59:00+00:00,16998.16015625
2022-12-06 10:01:00+00:00,16997.5234375
2022-12-06 10:02:00+00:00,16992.4609375
2022-12-06 10:03:00+00:00,16993.837890625
2022-12-06 10:04:00+00:00,16993.39453125
2022-12-06 10:05:00+00:00,16984.498046875
2022-12-06 10:06:00+00:00,16985.78125
2022-12-06 10:07:00+00:00,16975.677734375
2022-12-06 10:08:00+00:00,16978.556640625
2022-12-06 10:09:00+00:00,16979.125
2022-12-06 10:10:00+00:00,16981.01953125
2022-12-06 10:11:00+00:00,16982.720703125
2022-12-06 10:12:00+00:00,16983.015625
2022-12-06 10:13:00+00:00,16984.603515625
2022-12-06 10:14:00+00:00,16984.9296875
2022-12-06 10:15:00+00:00,16985.400390625
2022-12-06 10:16:00+00:00,16988.87890625
2022-12-06 10:17:00+00:00,16991.453125
2022-12-06 10:18:00+00:00,16991.15625
2022-12-06 10:19:00+00:00,16989.927734375
2022-12-06 10:20:00+00:00,16990.59765625
2022-12-06 10:21:00+00:00,16987.23046875
2022-12-06 10:22:00+00:00,16982.19921875
2022-12-06 10:23:00+00:00,16982.240234375
2022-12-06 10:24:00+00:00,16980.2890625
2022-12-06 10:25:00+00:00,16978.638671875
2022-12-06 10:26:00+00:00,16978.990234375
2022-12-06 10:27:00+00:00,16979.287109375
2022-12-06 10:28:00+00:00,16983.43359375
2022-12-06 10:29:00+00:00,16983.09765625
2022-12-06 10:31:00+00:00,16973.7734375
2022-12-06 10:32:00+00:00,16973.61328125
2022-12-06 10:33:00+00:00,16972.533203125
2022-12-06 10:34:00+00:00,16982.0078125
2022-12-06 10:35:00+00:00,16977.982421875
2022-12-06 10:37:00+00:00,16977.2734375
2022-12-06 10:38:00+00:00,16972.43359375
2022-12-06 10:39:00+00:00,16972.84375
2022-12-06 10:40:00+00:00,16971.0
2022-12-06 10:41:00+00:00,16969.21875
2022-12-06 10:42:00+00:00,16970.548828125
2022-12-06 10:43:00+00:00,16974.416015625
2022-12-06 10:44:00+00:00,16975.171875
2022-12-06 10:45:00+00:00,16974.84375
2022-12-06 10:46:00+00:00,16973.4296875
2022-12-06 10:47:00+00:00,16972.171875
2022-12-06 10:48:00+00:00,16971.142578125
2022-12-06 10:49:00+00:00,16969.30078125
2022-12-06 10:50:00+00:00,16973.880859375
2022-12-06 10:51:00+00:00,16975.3359375
2022-12-06 10:52:00+00:00,16975.302734375
2022-12-06 10:53:00+00:00,16977.6328125
2022-12-06 10:55:00+00:00,16977.998046875
2022-12-06 10:56:00+00:00,16980.76171875
2022-12-06 10:57:00+00:00,16980.2265625
2022-12-06 10:58:00+00:00,16978.943359375
2022-12-06 10:59:00+00:00,16978.052734375
2022-12-06 11:00:00+00:00,16977.65625
2022-12-06 11:01:00+00:00,16976.41015625
2022-12-06 11:02:00+00:00,16976.48828125
2022-12-06 11:03:00+00:00,16976.091796875
2022-12-06 11:04:00+00:00,16978.732421875
2022-12-06 11:05:00+00:00,16975.88671875
2022-12-06 11:06:00+00:00,16976.03125
2022-12-06 11:07:00+00:00,16975.23046875
2022-12-06 11:08:00+00:00,16975.75
2022-12-06 11:09:00+00:00,16976.125
2022-12-06 11:10:00+00:00,16971.84765625
2022-12-06 11:11:00+00:00,16971.21875
2022-12-06 11:12:00+00:00,16969.34375
2022-12-06 11:13:00+00:00,16965.931640625
2022-12-06 11:14:00+00:00,16965.255859375
2022-12-06 11:15:00+00:00,16964.45703125
2022-12-06 11:16:00+00:00,16960.802734375
2022-12-06 11:17:00+00:00,16961.578125
2022-12-06 11:19:00+00:00,16961.798828125
2022-12-06 11:20:00+00:00,16961.142578125
2022-12-06 11:21:00+00:00,16957.919921875
2022-12-06 11:22:00+00:00,16952.484375
2022-12-06 11:23:00+00:00,16961.0859375
2022-12-06 11:24:00+00:00,16963.84375
2022-12-06 11:25:00+00:00,16977.314453125
2022-12-06 11:26:00+00:00,16978.244140625
2022-12-06 11:27:00+00:00,16976.009765625
2022-12-06 11:28:00+00:00,16977.796875
2022-12-06 11:29:00+00:00,16981.34765625
2022-12-06 11:30:00+00:00,16982.421875
2022-12-06 11:31:00+00:00,16983.65625
2022-12-06 11:32:00+00:00,16984.69921875
2022-12-06 11:33:00+00:00,16986.615234375
2022-12-06 11:34:00+00:00,16988.712890625
2022-12-06 11:35:00+00:00,16988.81640625
2022-12-06 11:36:00+00:00,16990.283203125
2022-12-06 11:37:00+00:00,16993.53515625
2022-12-06 11:38:00+00:00,16993.634765625
2022-12-06 11:39:00+00:00,16992.763671875
2022-12-06 11:40:00+00:00,16988.947265625
2022-12-06 11:41:00+00:00,16985.373046875
2022-12-06 11:42:00+00:00,16987.638671875
2022-12-06 11:43:00+00:00,16985.697265625
2022-12-06 11:44:00+00:00,16985.9140625
2022-12-06 11:45:00+00:00,16985.46484375
2022-12-06 11:46:00+00:00,16985.7265625
2022-12-06 11:47:00+00:00,16985.298828125
2022-12-06 11:48:00+00:00,16984.56640625
2022-12-06 11:49:00+00:00,16978.6171875
2022-12-06 11:50:00+00:00,16976.43359375
2022-12-06 11:52:00+00:00,16977.8359375
2022-12-06 11:53:00+00:00,16977.0859375
2022-12-06 11:54:00+00:00,16977.8515625
2022-12-06 11:55:00+00:00,16979.87109375
2022-12-06 11:56:00+00:00,16981.142578125
2022-12-06 11:57:00+00:00,16982.013671875
2022-12-06 11:58:00+00:00,16985.23828125
2022-12-06 11:59:00+00:00,16986.26953125
2022-12-06 12:01:00+00:00,16985.5234375
2022-12-06 12:02:00+00:00,16988.76171875
2022-12-06 12:03:00+00:00,16988.236328125
2022-12-06 12:04:00+00:00,16990.041015625
2022-12-06 12:05:00+00:00,16988.73828125
2022-12-06 12:06:00+00:00,16988.794921875
2022-12-06 12:07:00+00:00,16988.23046875
2022-12-06 12:08:00+00:00,16987.552734375
2022-12-06 12:09:00+00:00,16988.646484375
2022-12-06 12:10:00+00:00,16988.181640625
2022-12-06 12:11:00+00:00,16987.1953125
2022-12-06 12:12:00+00:00,16986.755859375
2022-12-06 12:13:00+00:00,16986.38671875
2022-12-06 12:14:00+00:00,16985.236328125
2022-12-06 12:15:00+00:00,16985.185546875
2022-12-06 12:16:00+00:00,16985.25390625
2022-12-06 12:17:00+00:00,16987.328125
2022-12-06 12:18:00+00:00,16986.17578125
2022-12-06 12:19:00+00:00,16988.43359375
2022-12-06 12:20:00+00:00,16989.234375
2022-12-06 12:21:00+00:00,16989.078125
2022-12-06 12:22:00+00:00,16986.87109375
2022-12-06 12:23:00+00:00,16985.24609375
2022-12-06 12:24:00+00:00,16985.1015625
2022-12-06 12:25:00+00:00,16989.076171875
2022-12-06 12:26:00+00:00,16991.640625
2022-12-06 12:28:00+00:00,16992.69921875
2022-12-06 12:29:00+00:00,16998.46484375
2022-12-06 12:30:00+00:00,16998.470703125
2022-12-06 12:31:00+00:00,17001.337890625
2022-12-06 12:32:00+00:00,17002.470703125
2022-12-06 12:33:00+00:00,17003.072265625
2022-12-06 12:34:00+00:00,17002.791015625
2022-12-06 12:35:00+00:00,17004.927734375
2022-12-06 12:36:00+00:00,17005.6484375
2022-12-06 12:37:00+00:00,17013.095703125
2022-12-06 12:38:00+00:00,17014.4296875
2022-12-06 12:39:00+00:00,17016.0859375
2022-12-06 12:40:00+00:00,17016.544921875
2022-12-06 12:41:00+00:00,17016.052734375
2022-12-06 12:42:00+00:00,17015.384765625
2022-12-06 12:43:00+00:00,17016.033203125
2022-12-06 12:44:00+00:00,17015.134765625
2022-12-06 12:45:00+00:00,17014.533203125
2022-12-06 12:46:00+00:00,17013.76953125
2022-12-06 12:47:00+00:00,17013.2109375
2022-12-06 12:48:00+00:00,17013.00390625
2022-12-06 12:49:00+00:00,17013.365234375
2022-12-06 12:50:00+00:00,17010.349609375
2022-12-06 12:51:00+00:00,17010.818359375
2022-12-06 12:52:00+00:00,17005.419921875
2022-12-06 12:53:00+00:00,17004.041015625
2022-12-06 12:55:00+00:00,17001.205078125
2022-12-06 12:56:00+00:00,17004.259765625
2022-12-06 12:57:00+00:00,17002.587890625
2022-12-06 12:58:00+00:00,17008.197265625
2022-12-06 12:59:00+00:00,17007.76953125
2022-12-06 13:00:00+00:00,17006.533203125
2022-12-06 13:01:00+00:00,17004.4453125
2022-12-06 13:02:00+00:00,17008.48828125
2022-12-06 13:03:00+00:00,17009.50390625
2022-12-06 13:04:00+00:00,17011.302734375
2022-12-06 13:05:00+00:00,17011.021484375
2022-12-06 13:06:00+00:00,17010.994140625
2022-12-06 13:07:00+00:00,17011.14453125
2022-12-06 13:08:00+00:00,17010.796875
2022-12-06 13:09:00+00:00,17011.232421875
2022-12-06 13:10:00+00:00,17010.939453125
2022-12-06 13:11:00+00:00,17010.517578125
2022-12-06 13:12:00+00:00,17011.9609375
2022-12-06 13:13:00+00:00,17017.861328125
2022-12-06 13:14:00+00:00,17020.193359375
2022-12-06 13:15:00+00:00,17019.84765625
2022-12-06 13:16:00+00:00,17021.333984375
2022-12-06 13:17:00+00:00,17022.931640625
2022-12-06 13:18:00+00:00,17022.9140625
2022-12-06 13:19:00+00:00,17025.052734375
2022-12-06 13:20:00+00:00,17025.328125
2022-12-06 13:21:00+00:00,17026.501953125
2022-12-06 13:22:00+00:00,17027.833984375
2022-12-06 13:23:00+00:00,17029.283203125
2022-12-06 13:24:00+00:00,17029.107421875
2022-12-06 13:25:00+00:00,17030.125
2022-12-06 13:26:00+00:00,17030.451171875
2022-12-06 13:27:00+00:00,17028.375
2022-12-06 13:28:00+00:00,17029.646484375
2022-12-06 13:29:00+00:00,17027.53515625
2022-12-06 13:30:00+00:00,17027.10546875
2022-12-06 13:31:00+00:00,17023.4765625
2022-12-06 13:32:00+00:00,17022.958984375
2022-12-06 13:33:00+00:00,17021.439453125
2022-12-06 13:34:00+00:00,17020.392578125
2022-12-06 13:35:00+00:00,17019.7578125
2022-12-06 13:36:00+00:00,17019.859375
2022-12-06 13:37:00+00:00,17021.84765625
2022-12-06 13:38:00+00:00,17021.73046875
2022-12-06 13:39:00+00:00,17021.19140625
2022-12-06 13:40:00+00:00,17018.779296875
2022-12-06 13:41:00+00:00,17019.0703125
2022-12-06 13:42:00+00:00,17019.654296875
2022-12-06 13:43:00+00:00,17022.79296875
2022-12-06 13:44:00+00:00,17022.083984375
2022-12-06 13:45:00+00:00,17022.349609375
2022-12-06 13:46:00+00:00,17020.27734375
2022-12-06 13:47:00+00:00,17021.78125
2022-12-06 13:48:00+00:00,17021.541015625
2022-12-06 13:49:00+00:00,17019.65234375
2022-12-06 13:50:00+00:00,17017.482421875
2022-12-06 13:51:00+00:00,17014.744140625
2022-12-06 13:52:00+00:00,17011.810546875
